Lum= 6.309573e+34 Sim_IP= 2.310635e+06 Cloudy_IP= 2.970282e+04 T_e= 1.035000e+04 N_e= 1.206931e+07
Lum= 1.000000e+35 Sim_IP= 3.662110e+06 Cloudy_IP= 4.707580e+04 T_e= 1.035000e+04 N_e= 1.206933e+07
Lum= 1.584893e+35 Sim_IP= 5.804053e+06 Cloudy_IP= 7.461012e+04 T_e= 1.035000e+04 N_e= 1.206935e+07
Lum= 2.511886e+35 Sim_IP= 9.198804e+06 Cloudy_IP= 1.182491e+05 T_e= 1.035000e+04 N_e= 1.206936e+07
Lum= 3.981072e+35 Sim_IP= 1.457912e+07 Cloudy_IP= 1.874121e+05 T_e= 1.035000e+04 N_e= 1.206936e+07
Lum= 6.309573e+35 Sim_IP= 2.310635e+07 Cloudy_IP= 2.970282e+05 T_e= 1.035000e+04 N_e= 1.206937e+07
Lum= 1.000000e+36 Sim_IP= 3.662110e+07 Cloudy_IP= 4.707580e+05 T_e= 1.035000e+04 N_e= 1.206937e+07
Lum= 1.584893e+36 Sim_IP= 5.804053e+07 Cloudy_IP= 7.461012e+05 T_e= 1.035000e+04 N_e= 1.206937e+07
Lum= 2.511886e+36 Sim_IP= 9.198804e+07 Cloudy_IP= 1.182491e+06 T_e= 1.035000e+04 N_e= 1.206937e+07
Lum= 3.981072e+36 Sim_IP= 1.457912e+08 Cloudy_IP= 1.874121e+06 T_e= 1.035000e+04 N_e= 1.206937e+07
Lum= 6.309573e+36 Sim_IP= 2.310635e+08 Cloudy_IP= 2.970282e+06 T_e= 1.035000e+04 N_e= 1.206937e+07
Lum= 1.000000e+37 Sim_IP= 3.662110e+08 Cloudy_IP= 4.707580e+06 T_e= 1.035000e+04 N_e= 1.206937e+07
