2.970282e-05 2.15e-03 3.83e-02 5.91e-01 9.40e-02 2.32e-01 4.12e-02 1.33e-03 5.25e-06 6.69e-10 3.12e-14 5.23e-19 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23
4.707580e-05 1.67e-03 2.29e-02 4.78e-01 1.00e-01 3.21e-01 7.31e-02 3.03e-03 1.81e-05 3.48e-09 2.55e-13 6.60e-18 3.88e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23
7.461012e-05 9.42e-04 1.07e-02 3.28e-01 9.69e-02 4.24e-01 1.32e-01 7.42e-03 7.06e-05 2.18e-08 2.66e-12 1.13e-16 1.07e-21 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23
1.182491e-04 1.77e-04 3.18e-03 1.54e-01 7.22e-02 5.01e-01 2.47e-01 2.20e-02 3.32e-04 1.62e-07 3.13e-11 2.11e-15 3.16e-20 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23
1.874121e-04 3.19e-05 8.79e-04 6.51e-02 4.60e-02 4.82e-01 3.57e-01 4.80e-02 1.09e-03 8.00e-07 2.33e-10 2.35e-14 5.32e-19 3.60e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23
2.970282e-04 4.20e-06 1.81e-04 2.10e-02 2.36e-02 3.92e-01 4.61e-01 9.86e-02 3.56e-03 4.15e-06 1.92e-09 3.08e-13 1.11e-17 1.19e-21 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23
4.707580e-04 4.98e-07 3.37e-05 6.12e-03 1.08e-02 2.81e-01 5.19e-01 1.74e-01 9.82e-03 1.80e-05 1.30e-08 3.28e-12 1.85e-16 3.11e-20 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23
7.461012e-04 5.20e-08 5.53e-06 1.58e-03 4.36e-03 1.79e-01 5.18e-01 2.73e-01 2.42e-02 6.95e-05 7.91e-08 3.13e-11 2.77e-15 7.33e-19 5.39e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23
1.182491e-03 6.09e-09 9.84e-07 4.26e-04 1.77e-03 1.08e-01 4.70e-01 3.70e-01 4.91e-02 2.10e-04 3.57e-07 2.11e-10 2.79e-14 1.11e-17 1.22e-21 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23
1.874121e-03 4.82e-10 1.22e-07 8.34e-05 5.52e-04 5.40e-02 3.74e-01 4.71e-01 9.97e-02 6.69e-04 1.79e-06 1.66e-09 3.44e-13 2.14e-16 3.69e-20 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23
